dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,0.000015,0.660000,0.000020,0.001970,0.098485,4.924242,0.000000
0.020000,0.000094,0.660000,0.000098,0.005909,0.196970,4.924242,0.000000
0.020000,0.000271,0.660000,0.000276,0.011818,0.295455,4.924242,0.000000
0.020000,0.000586,0.660000,0.000591,0.019697,0.393939,4.924242,0.000000
0.020000,0.001079,0.660000,0.001083,0.029545,0.492424,4.924242,0.000000
0.020000,0.001788,0.660000,0.001792,0.041364,0.590909,4.924242,0.000000
0.020000,0.002753,0.660000,0.002758,0.055152,0.689394,4.924242,0.000000
0.020000,0.004014,0.660000,0.004018,0.070909,0.787879,4.924242,0.000000
0.020000,0.005609,0.660000,0.005614,0.088636,0.886364,4.924242,0.000000
0.020000,0.007579,0.660000,0.007583,0.108333,0.984848,4.924242,0.000000
0.020000,0.009962,0.660000,0.009967,0.130000,1.083333,4.924242,0.000000
0.020000,0.012799,0.660000,0.012803,0.153636,1.181818,4.924242,0.000000
0.020000,0.016127,0.660000,0.016132,0.179242,1.280303,4.924242,0.000000
0.020000,0.019988,0.660000,0.019992,0.206818,1.378788,4.924242,0.000000
0.020000,0.024420,0.660000,0.024424,0.236364,1.477273,4.924242,0.000000
0.020000,0.029462,0.660000,0.029467,0.267879,1.575758,4.924242,0.000000
0.020000,0.035155,0.660000,0.035159,0.301364,1.674242,4.924242,0.000000
0.020000,0.041536,0.660000,0.041541,0.336818,1.772727,4.924242,0.000000
0.020000,0.048647,0.660000,0.048652,0.374242,1.871212,4.924242,0.000000
0.020000,0.056526,0.660000,0.056530,0.413636,1.969697,4.924242,0.000000
0.020000,0.065212,0.660000,0.065217,0.455000,2.068182,4.924242,0.000000
0.020000,0.074745,0.660000,0.074750,0.498333,2.166667,4.924242,0.000000
0.020000,0.085165,0.660000,0.085170,0.543636,2.265152,4.924242,0.000000
0.020000,0.096511,0.660000,0.096515,0.590909,2.363636,4.924242,0.000000
0.020000,0.108821,0.660000,0.108826,0.640152,2.462121,4.924242,0.000000
0.020000,0.122136,0.660000,0.122141,0.691364,2.560606,4.924242,0.000000
0.020000,0.136495,0.660000,0.136500,0.744545,2.659091,4.924242,0.000000
0.020000,0.151938,0.660000,0.151942,0.799697,2.757576,4.924242,0.000000
0.020000,0.168503,0.660000,0.168508,0.856818,2.856061,4.924242,0.000000
0.020000,0.186230,0.660000,0.186235,0.915909,2.954545,4.924242,0.000000
0.020000,0.205139,0.660000,0.205144,0.975000,2.954545,-0.000000,0.000000
0.020000,0.225230,0.660000,0.225235,1.034091,2.954545,0.000000,0.000000
0.020000,0.246503,0.660000,0.246508,1.093182,2.954545,-0.000000,0.000000
0.020000,0.268958,0.660000,0.268962,1.152273,2.954545,0.000000,0.000000
0.020000,0.292594,0.660000,0.292598,1.211364,2.954545,0.000000,0.000000
0.020000,0.317412,0.660000,0.317417,1.270455,2.954545,-0.000000,0.000000
0.020000,0.343412,0.660000,0.343417,1.329545,2.954545,0.000000,0.000000
0.020000,0.370594,0.660000,0.370598,1.388636,2.954545,-0.000000,0.000000
0.020000,0.398958,0.660000,0.398962,1.447727,2.954545,0.000000,0.000000
0.020000,0.428503,0.660000,0.428508,1.506818,2.954545,0.000000,0.000000
0.020000,0.459160,0.660016,0.459235,1.565909,2.954545,0.000000,0.003430
0.020000,0.491067,0.660317,0.491144,1.625000,2.954545,0.000000,0.015470
0.020000,0.524150,0.661037,0.524235,1.684091,2.954545,0.000000,0.028104
0.020000,0.558402,0.662227,0.558508,1.743182,2.954545,0.000000,0.041342
0.020000,0.593815,0.663937,0.593962,1.802273,2.954545,0.000000,0.055194
0.020000,0.630380,0.666222,0.630598,1.861364,2.954545,0.000000,0.069667
0.020000,0.668085,0.669139,0.668417,1.920455,2.954545,0.000000,0.084768
0.020000,0.706917,0.672746,0.707417,1.979545,2.954545,-0.000000,0.100499
0.020000,0.746862,0.677104,0.747598,2.038636,2.954545,-0.000000,0.116863
0.020000,0.787900,0.682275,0.788962,2.097727,2.954545,0.000000,0.133856
0.020000,0.830013,0.688324,0.831508,2.156818,2.954545,0.000000,0.151473
0.020000,0.873177,0.695315,0.875235,2.215909,2.954545,-0.000000,0.169702
0.020000,0.917367,0.703316,0.920144,2.275000,2.954545,0.000000,0.188531
0.020000,0.962555,0.712392,0.966235,2.334091,2.954545,0.000000,0.207937
0.020000,1.008709,0.722612,1.013508,2.393182,2.954545,-0.000000,0.227897
0.020000,1.055776,0.734037,1.061942,2.450303,2.856061,-4.924242,0.248371
0.020000,1.103682,0.746722,1.111500,2.505455,2.757576,-4.924242,0.269304
0.020000,1.152350,0.760715,1.162141,2.558636,2.659091,-4.924242,0.290637
0.020000,1.201703,0.776062,1.213826,2.609848,2.560606,-4.924242,0.312305
0.020000,1.251662,0.792800,1.266515,2.659091,2.462121,-4.924242,0.334239
0.020000,1.302148,0.810962,1.320170,2.706364,2.363636,-4.924242,0.356363
0.020000,1.353082,0.830572,1.374750,2.751667,2.265152,-4.924242,0.378602
0.020000,1.404388,0.851647,1.430217,2.795000,2.166667,-4.924242,0.400876
0.020000,1.455988,0.874198,1.486530,2.836364,2.068182,-4.924242,0.423103
0.020000,1.507808,0.898227,1.543652,2.875758,1.969697,-4.924242,0.445204
0.020000,1.559776,0.923729,1.601541,2.913182,1.871212,-4.924242,0.467099
0.020000,1.611824,0.950691,1.660159,2.948636,1.772727,-4.924242,0.488712
0.020000,1.663888,0.979092,1.719467,2.982121,1.674242,-4.924242,0.509968
0.020000,1.715906,1.008906,1.779424,3.013636,1.575758,-4.924242,0.530800
0.020000,1.767823,1.040100,1.839992,3.043182,1.477273,-4.924242,0.551141
0.020000,1.819587,1.072633,1.901132,3.070758,1.378788,-4.924242,0.570934
0.020000,1.871152,1.106460,1.962803,3.096364,1.280303,-4.924242,0.590127
0.020000,1.922475,1.141532,2.024967,3.120000,1.181818,-4.924242,0.608672
0.020000,1.973522,1.177796,2.087583,3.141667,1.083333,-4.924242,0.626529
0.020000,2.024259,1.215192,2.150614,3.161364,0.984848,-4.924242,0.643665
0.020000,2.074659,1.253660,2.214018,3.179091,0.886364,-4.924242,0.660052
0.020000,2.124701,1.293138,2.277758,3.194848,0.787879,-4.924242,0.675667
0.020000,2.174365,1.333559,2.341792,3.208636,0.689394,-4.924242,0.690494
0.020000,2.223637,1.374857,2.406083,3.220455,0.590909,-4.924242,0.704520
0.020000,2.272506,1.416963,2.470591,3.230303,0.492424,-4.924242,0.717737
0.020000,2.320965,1.459810,2.535276,3.238182,0.393939,-4.924242,0.730142
0.020000,2.369009,1.503327,2.600098,3.244091,0.295455,-4.924242,0.741734
0.020000,2.416635,1.547446,2.665020,3.248030,0.196970,-4.924242,0.752515
0.020000,2.463843,1.592098,2.730000,3.250000,0.098485,-4.924242,0.762490
0.020000,2.510636,1.637213,2.795000,3.250000,0.000000,-4.924242,0.771666
0.020000,2.557031,1.682737,2.860000,3.250000,0.000000,0.000000,0.780055
0.020000,2.603061,1.728632,2.925000,3.250000,0.000000,0.000000,0.787669
0.020000,2.648757,1.774857,2.990000,3.250000,0.000000,0.000000,0.794522
0.020000,2.694153,1.821378,3.055000,3.250000,0.000000,0.000000,0.800626
0.020000,2.739281,1.868159,3.120000,3.250000,0.000000,0.000000,0.805993
0.020000,2.784175,1.915164,3.185000,3.250000,0.000000,0.000000,0.810633
0.020000,2.828868,1.962362,3.250000,3.250000,0.000000,0.000000,0.814553
0.020000,2.873391,2.009718,3.315000,3.250000,0.000000,0.000000,0.817763
0.020000,2.917780,2.057202,3.380000,3.250000,0.000000,0.000000,0.820269
0.020000,2.962066,2.104781,3.445000,3.250000,0.000000,0.000000,0.822076
0.020000,3.006282,2.152424,3.510000,3.250000,0.000000,0.000000,0.823186
0.020000,3.050462,2.200101,3.575000,3.250000,0.000000,0.000000,0.823604
0.020000,3.094639,2.247782,3.640000,3.250000,0.000000,0.000000,0.823329
0.020000,3.138845,2.295435,3.705000,3.250000,0.000000,0.000000,0.822361
0.020000,3.183114,2.343030,3.770000,3.250000,0.000000,0.000000,0.820697
0.020000,3.227478,2.390535,3.835000,3.250000,0.000000,0.000000,0.818336
0.020000,3.271972,2.437920,3.900000,3.250000,0.000000,0.000000,0.815271
0.020000,3.316627,2.485153,3.965000,3.250000,0.000000,0.000000,0.811497
0.020000,3.361467,2.532190,4.029986,3.248584,-0.070788,-3.539385,0.807007
0.020000,3.406501,2.578975,4.094924,3.245199,-0.169273,-4.924242,0.801796
0.020000,3.451734,2.625446,4.159774,3.239844,-0.267757,-4.924242,0.795859
0.020000,3.497171,2.671540,4.224498,3.232519,-0.366242,-4.924242,0.789193
0.020000,3.542812,2.717196,4.289055,3.223224,-0.464727,-4.924242,0.781796
0.020000,3.588660,2.762353,4.353407,3.211960,-0.563212,-4.924242,0.773665
0.020000,3.634715,2.806947,4.417514,3.198726,-0.661697,-4.924242,0.764800
0.020000,3.680972,2.850919,4.481336,3.183522,-0.760182,-4.924242,0.755203
0.020000,3.727429,2.894206,4.544835,3.166349,-0.858666,-4.924242,0.744877
0.020000,3.774077,2.936751,4.607971,3.147206,-0.957151,-4.924242,0.733827
0.020000,3.820907,2.978492,4.670704,3.126093,-1.055636,-4.924242,0.722063
0.020000,3.867906,3.019373,4.732995,3.103011,-1.154121,-4.924242,0.709594
0.020000,3.915057,3.059337,4.794804,3.077959,-1.252606,-4.924242,0.696436
0.020000,3.962342,3.098330,4.856093,3.050937,-1.351091,-4.924242,0.682606
