dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,5.660000,4.250000,0.000020,0.001983,0.099162,4.958123,3.141605
0.020000,5.659954,4.250000,0.000099,0.005950,0.198325,4.958123,3.141576
0.020000,5.659776,4.250000,0.000278,0.011899,0.297487,4.958123,3.141509
0.020000,5.659458,4.250000,0.000595,0.019832,0.396650,4.958123,3.141391
0.020000,5.658962,4.250000,0.001091,0.029749,0.495812,4.958123,3.141207
0.020000,5.658248,4.250001,0.001805,0.041648,0.594975,4.958123,3.140942
0.020000,5.657277,4.250001,0.002777,0.055531,0.694137,4.958123,3.140581
0.020000,5.656007,4.250003,0.004046,0.071397,0.793300,4.958123,3.140110
0.020000,5.654401,4.250006,0.005652,0.089246,0.892462,4.958123,3.139513
0.020000,5.652418,4.250011,0.007636,0.109079,0.991625,4.958123,3.138776
0.020000,5.650018,4.250019,0.010035,0.130894,1.090787,4.958123,3.137885
0.020000,5.647162,4.250031,0.012891,0.154693,1.189950,4.958123,3.136824
0.020000,5.643810,4.250049,0.016243,0.180476,1.289112,4.958123,3.135578
0.020000,5.639923,4.250075,0.020130,0.208241,1.388275,4.958123,3.134134
0.020000,5.635461,4.250112,0.024592,0.237990,1.487437,4.958123,3.132475
0.020000,5.630384,4.250163,0.029669,0.269722,1.586599,4.958123,3.130588
0.020000,5.624653,4.250232,0.035401,0.303437,1.685762,4.958123,3.128457
0.020000,5.618228,4.250324,0.041827,0.339136,1.784924,4.958123,3.126068
0.020000,5.611070,4.250445,0.048986,0.376817,1.884087,4.958123,3.123406
0.020000,5.603138,4.250601,0.056919,0.416482,1.983249,4.958123,3.120455
0.020000,5.594394,4.250800,0.065665,0.458131,2.082412,4.958123,3.117203
0.020000,5.584799,4.251051,0.075264,0.501762,2.181574,4.958123,3.113633
0.020000,5.574312,4.251365,0.085756,0.547377,2.280737,4.958123,3.109732
0.020000,5.562895,4.251753,0.097179,0.594975,2.379899,4.958123,3.105485
0.020000,5.550509,4.252229,0.109575,0.644556,2.479062,4.958123,3.100877
0.020000,5.537115,4.252808,0.122981,0.696121,2.578224,4.958123,3.095896
0.020000,5.522674,4.253507,0.137439,0.749668,2.677387,4.958123,3.090527
0.020000,5.507148,4.254346,0.152988,0.805199,2.776549,4.958123,3.084757
0.020000,5.490499,4.255345,0.169667,0.862713,2.875712,4.958123,3.078574
0.020000,5.472689,4.256528,0.187516,0.922211,2.974874,4.958123,3.071965
0.020000,5.453700,4.257919,0.206555,0.981708,2.974874,0.000000,3.064927
0.020000,5.433537,4.259544,0.226785,1.041206,2.974874,-0.000000,3.057463
0.020000,5.412201,4.261428,0.248204,1.100703,2.974874,0.000000,3.049578
0.020000,5.389696,4.263599,0.270813,1.160201,2.974874,-0.000000,3.041279
0.020000,5.366027,4.266085,0.294612,1.219698,2.974874,0.000000,3.032571
0.020000,5.341200,4.268917,0.319601,1.279196,2.974874,0.000000,3.023464
0.020000,5.315218,4.272126,0.345780,1.338693,2.974874,0.000000,3.013965
0.020000,5.288090,4.275744,0.373148,1.398191,2.974874,0.000000,3.004087
0.020000,5.259821,4.279803,0.401707,1.457688,2.974874,-0.000000,2.993841
0.020000,5.230420,4.284339,0.431456,1.517186,2.974874,0.000000,2.983241
0.020000,5.199896,4.289385,0.462395,1.576683,2.974874,-0.000000,2.972302
0.020000,5.168258,4.294976,0.494523,1.636181,2.974874,0.000000,2.961041
0.020000,5.135516,4.301149,0.527842,1.695678,2.974874,0.000000,2.949477
0.020000,5.101682,4.307939,0.562350,1.755176,2.974874,-0.000000,2.937631
0.020000,5.066768,4.315382,0.598049,1.814673,2.974874,0.000000,2.925525
0.020000,5.030788,4.323513,0.634937,1.874171,2.974874,-0.000000,2.913184
0.020000,4.993753,4.332368,0.673016,1.933668,2.974874,0.000000,2.900633
0.020000,4.955680,4.341982,0.712284,1.993166,2.974874,0.000000,2.887901
0.020000,4.916584,4.352389,0.752742,2.052663,2.974874,-0.000000,2.875017
0.020000,4.876479,4.363622,0.794391,2.112161,2.974874,0.000000,2.862012
0.020000,4.835383,4.375714,0.837229,2.171658,2.974874,-0.000000,2.848919
0.020000,4.793313,4.388694,0.881257,2.231156,2.974874,0.000000,2.835772
0.020000,4.750303,4.402587,0.926455,2.288670,2.875712,-4.958123,2.822613
0.020000,4.706408,4.417405,0.972784,2.344201,2.776549,-4.958123,2.809487
0.020000,4.661682,4.433159,1.020203,2.397748,2.677387,-4.958123,2.796442
0.020000,4.616178,4.449854,1.068674,2.449313,2.578224,-4.958123,2.783523
0.020000,4.569947,4.467493,1.118156,2.498894,2.479062,-4.958123,2.770774
0.020000,4.523039,4.486072,1.168610,2.546492,2.379899,-4.958123,2.758239
0.020000,4.475503,4.505586,1.219996,2.592107,2.280737,-4.958123,2.745959
0.020000,4.427385,4.526024,1.272274,2.635738,2.181574,-4.958123,2.733974
0.020000,4.378732,4.547373,1.325406,2.677387,2.082412,-4.958123,2.722320
0.020000,4.329586,4.569613,1.379350,2.717052,1.983249,-4.958123,2.711033
0.020000,4.279989,4.592724,1.434068,2.754733,1.884087,-4.958123,2.700145
0.020000,4.229979,4.616680,1.489519,2.790432,1.784924,-4.958123,2.689689
0.020000,4.179594,4.641452,1.545665,2.824147,1.685762,-4.958123,2.679690
0.020000,4.128868,4.667009,1.602465,2.855879,1.586599,-4.958123,2.670176
0.020000,4.077835,4.693317,1.659881,2.885628,1.487437,-4.958123,2.661169
0.020000,4.026525,4.720338,1.717871,2.913393,1.388275,-4.958123,2.652691
0.020000,3.974967,4.748032,1.776396,2.939176,1.289112,-4.958123,2.644761
0.020000,3.923187,4.776358,1.835418,2.962975,1.189950,-4.958123,2.637396
0.020000,3.871210,4.805271,1.894896,2.984790,1.090787,-4.958123,2.630610
0.020000,3.819059,4.834725,1.954790,3.004623,0.991625,-4.958123,2.624416
0.020000,3.766755,4.864674,2.015061,3.022472,0.892462,-4.958123,2.618827
0.020000,3.714319,4.895068,2.075669,3.038338,0.793300,-4.958123,2.613851
0.020000,3.661768,4.925856,2.136574,3.052221,0.694137,-4.958123,2.609499
0.020000,3.609121,4.956988,2.197738,3.064120,0.594975,-4.958123,2.605775
0.020000,3.556392,4.988410,2.259119,3.074037,0.495812,-4.958123,2.602687
0.020000,3.503597,5.020070,2.320679,3.081970,0.396650,-4.958123,2.600240
0.020000,3.450751,5.051913,2.382378,3.087919,0.297487,-4.958123,2.598436
0.020000,3.397867,5.083887,2.444176,3.091886,0.198325,-4.958123,2.597279
0.020000,3.344958,5.115935,2.506034,3.093869,0.099162,-4.958123,2.596771
0.020000,3.292047,5.147998,2.567903,3.093005,-0.043187,-7.117467,2.596912
0.020000,3.239152,5.180018,2.629734,3.090158,-0.142349,-4.958123,2.597702
0.020000,3.186287,5.211939,2.691489,3.085328,-0.241512,-4.958123,2.599140
0.020000,3.133465,5.243707,2.753128,3.078515,-0.340674,-4.958123,2.601224
0.020000,3.080702,5.275268,2.814610,3.069718,-0.439837,-4.958123,2.603950
0.020000,3.028010,5.306568,2.875896,3.058938,-0.538999,-4.958123,2.607314
0.020000,2.975407,5.337554,2.936948,3.046175,-0.638162,-4.958123,2.611311
0.020000,2.922909,5.368174,2.997724,3.031428,-0.737324,-4.958123,2.615935
0.020000,2.870532,5.398378,3.058185,3.014698,-0.836487,-4.958123,2.621177
0.020000,2.818297,5.428116,3.118292,2.995985,-0.935649,-4.958123,2.627029
0.020000,2.766224,5.457339,3.178004,2.975289,-1.034812,-4.958123,2.633481
0.020000,2.714335,5.486000,3.237283,2.952610,-1.133974,-4.958123,2.640519
0.020000,2.662653,5.514054,3.296089,2.927947,-1.233136,-4.958123,2.648131
0.020000,2.611204,5.541459,3.354381,2.901301,-1.332299,-4.958123,2.656300
0.020000,2.560016,5.568173,3.412121,2.872672,-1.431461,-4.958123,2.665008
0.020000,2.509117,5.594157,3.469269,2.842059,-1.530624,-4.958123,2.674237
0.020000,2.458541,5.619375,3.525784,2.809464,-1.629786,-4.958123,2.683962
0.020000,2.408320,5.643795,3.581627,2.774885,-1.728949,-4.958123,2.694161
0.020000,2.358490,5.667385,3.636759,2.738322,-1.828111,-4.958123,2.704807
0.020000,2.309089,5.690119,3.691140,2.699777,-1.927274,-4.958123,2.715870
0.020000,2.260158,5.711973,3.744731,2.659248,-2.026436,-4.958123,2.727318
0.020000,2.211738,5.732927,3.797490,2.616736,-2.125599,-4.958123,2.739118
0.020000,2.163873,5.752964,3.849380,2.572241,-2.224761,-4.958123,2.751234
0.020000,2.116610,5.772072,3.900360,2.525762,-2.323924,-4.958123,2.763627
0.020000,2.069996,5.790243,3.950391,2.477301,-2.423086,-4.958123,2.776258
0.020000,2.024081,5.807471,3.999432,2.426856,-2.522249,-4.958123,2.789083
0.020000,1.978914,5.823756,4.047445,2.374428,-2.621411,-4.958123,2.802060
0.020000,1.934549,5.839102,4.094390,2.320016,-2.720574,-4.958123,2.815143
0.020000,1.891039,5.853517,4.140226,2.263621,-2.819736,-4.958123,2.828286
