dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,5.660000,4.250000,0.000020,0.001970,0.098485,4.924242,3.141612
0.020000,5.659972,4.250000,0.000098,0.005909,0.196970,4.924242,3.141582
0.020000,5.659795,4.250000,0.000276,0.011818,0.295455,4.924242,3.141516
0.020000,5.659479,4.250000,0.000591,0.019697,0.393939,4.924242,3.141398
0.020000,5.658987,4.250000,0.001083,0.029545,0.492424,4.924242,3.141214
0.020000,5.658278,4.250001,0.001792,0.041364,0.590909,4.924242,3.140949
0.020000,5.657313,4.250001,0.002758,0.055152,0.689394,4.924242,3.140588
0.020000,5.656052,4.250003,0.004018,0.070909,0.787879,4.924242,3.140116
0.020000,5.654457,4.250006,0.005614,0.088636,0.886364,4.924242,3.139518
0.020000,5.652487,4.250011,0.007583,0.108333,0.984848,4.924242,3.138780
0.020000,5.650104,4.250018,0.009967,0.130000,1.083333,4.924242,3.137886
0.020000,5.647267,4.250030,0.012803,0.153636,1.181818,4.924242,3.136821
0.020000,5.643939,4.250048,0.016132,0.179242,1.280303,4.924242,3.135570
0.020000,5.640078,4.250074,0.019992,0.206818,1.378788,4.924242,3.134117
0.020000,5.635646,4.250111,0.024424,0.236364,1.477273,4.924242,3.132446
0.020000,5.630604,4.250162,0.029467,0.267879,1.575758,4.924242,3.130542
0.020000,5.624912,4.250231,0.035159,0.301364,1.674242,4.924242,3.128389
0.020000,5.618531,4.250323,0.041541,0.336818,1.772727,4.924242,3.125969
0.020000,5.611422,4.250444,0.048652,0.374242,1.871212,4.924242,3.123266
0.020000,5.603544,4.250600,0.056530,0.413636,1.969697,4.924242,3.120264
0.020000,5.594860,4.250800,0.065217,0.455000,2.068182,4.924242,3.116943
0.020000,5.585330,4.251052,0.074750,0.498333,2.166667,4.924242,3.113288
0.020000,5.574915,4.251368,0.085170,0.543636,2.265152,4.924242,3.109279
0.020000,5.563577,4.251759,0.096515,0.590909,2.363636,4.924242,3.104898
0.020000,5.551275,4.252240,0.108826,0.640152,2.462121,4.924242,3.100126
0.020000,5.537973,4.252827,0.122141,0.691364,2.560606,4.924242,3.094943
0.020000,5.523632,4.253536,0.136500,0.744545,2.659091,4.924242,3.089328
0.020000,5.508213,4.254390,0.151942,0.799697,2.757576,4.924242,3.083262
0.020000,5.491679,4.255410,0.168508,0.856818,2.856061,4.924242,3.076724
0.020000,5.473993,4.256621,0.186235,0.915909,2.954545,4.924242,3.069692
0.020000,5.455138,4.258050,0.205144,0.975000,2.954545,-0.000000,3.062153
0.020000,5.435118,4.259725,0.225235,1.034091,2.954545,0.000000,3.054100
0.020000,5.413934,4.261675,0.246508,1.093182,2.954545,-0.000000,3.045528
0.020000,5.391593,4.263930,0.268962,1.152273,2.954545,0.000000,3.036431
0.020000,5.368100,4.266524,0.292598,1.211364,2.954545,0.000000,3.026804
0.020000,5.343460,4.269492,0.317417,1.270455,2.954545,-0.000000,3.016643
0.020000,5.317680,4.272870,0.343417,1.329545,2.954545,0.000000,3.005944
0.020000,5.290770,4.276697,0.370598,1.388636,2.954545,-0.000000,2.994705
0.020000,5.262736,4.281013,0.398962,1.447727,2.954545,0.000000,2.982924
0.020000,5.233592,4.285861,0.428508,1.506818,2.954545,0.000000,2.970601
0.020000,5.203347,4.291284,0.459235,1.565909,2.954545,0.000000,2.957739
0.020000,5.172016,4.297328,0.491144,1.625000,2.954545,0.000000,2.944340
0.020000,5.139613,4.304038,0.524235,1.684091,2.954545,0.000000,2.930410
0.020000,5.106154,4.311464,0.558508,1.743182,2.954545,0.000000,2.915959
0.020000,5.071659,4.319655,0.593962,1.802273,2.954545,0.000000,2.900996
0.020000,5.036147,4.328659,0.630598,1.861364,2.954545,0.000000,2.885537
0.020000,4.999640,4.338528,0.668417,1.920455,2.954545,0.000000,2.869598
0.020000,4.962161,4.349314,0.707417,1.979545,2.954545,-0.000000,2.853199
0.020000,4.923737,4.361066,0.747598,2.038636,2.954545,-0.000000,2.836367
0.020000,4.884394,4.373836,0.788962,2.097727,2.954545,0.000000,2.819127
0.020000,4.844163,4.387674,0.831508,2.156818,2.954545,0.000000,2.801513
0.020000,4.803073,4.402629,0.875235,2.215909,2.954545,-0.000000,2.783559
0.020000,4.761158,4.418751,0.920144,2.275000,2.954545,0.000000,2.765305
0.020000,4.718451,4.436084,0.966235,2.334091,2.954545,0.000000,2.746794
0.020000,4.674988,4.454675,1.013508,2.393182,2.954545,-0.000000,2.728072
0.020000,4.630823,4.474556,1.061942,2.450303,2.856061,-4.924242,2.709196
0.020000,4.586026,4.495750,1.111500,2.505455,2.757576,-4.924242,2.690233
0.020000,4.540670,4.518272,1.162141,2.558636,2.659091,-4.924242,2.671249
0.020000,4.494823,4.542132,1.213826,2.609848,2.560606,-4.924242,2.652312
0.020000,4.448553,4.567333,1.266515,2.659091,2.462121,-4.924242,2.633489
0.020000,4.401923,4.593875,1.320170,2.706364,2.363636,-4.924242,2.614846
0.020000,4.354998,4.621748,1.374750,2.751667,2.265152,-4.924242,2.596445
0.020000,4.307836,4.650940,1.430217,2.795000,2.166667,-4.924242,2.578347
0.020000,4.260492,4.681431,1.486530,2.836364,2.068182,-4.924242,2.560610
0.020000,4.213019,4.713197,1.543652,2.875758,1.969697,-4.924242,2.543287
0.020000,4.165464,4.746207,1.601541,2.913182,1.871212,-4.924242,2.526427
0.020000,4.117873,4.780428,1.660159,2.948636,1.772727,-4.924242,2.510074
0.020000,4.070285,4.815821,1.719467,2.982121,1.674242,-4.924242,2.494270
0.020000,4.022736,4.852344,1.779424,3.013636,1.575758,-4.924242,2.479050
0.020000,3.975258,4.889952,1.839992,3.043182,1.477273,-4.924242,2.464446
0.020000,3.927880,4.928594,1.901132,3.070758,1.378788,-4.924242,2.450484
0.020000,3.880625,4.968221,1.962803,3.096364,1.280303,-4.924242,2.437186
0.020000,3.833514,5.008778,2.024967,3.120000,1.181818,-4.924242,2.424573
0.020000,3.786565,5.050209,2.087583,3.141667,1.083333,-4.924242,2.412659
0.020000,3.739790,5.092458,2.150614,3.161364,0.984848,-4.924242,2.401455
0.020000,3.693202,5.135465,2.214018,3.179091,0.886364,-4.924242,2.390972
0.020000,3.646807,5.179170,2.277758,3.194848,0.787879,-4.924242,2.381215
0.020000,3.600612,5.223515,2.341792,3.208636,0.689394,-4.924242,2.372188
0.020000,3.554619,5.268436,2.406083,3.220455,0.590909,-4.924242,2.363894
0.020000,3.508829,5.313874,2.470591,3.230303,0.492424,-4.924242,2.356332
0.020000,3.463243,5.359765,2.535276,3.238182,0.393939,-4.924242,2.349501
0.020000,3.417859,5.406049,2.600098,3.244091,0.295455,-4.924242,2.343400
0.020000,3.372671,5.452663,2.665020,3.248030,0.196970,-4.924242,2.338024
0.020000,3.327678,5.499546,2.730000,3.250000,0.098485,-4.924242,2.333370
0.020000,3.282872,5.546636,2.795000,3.250000,0.000000,-4.924242,2.329432
0.020000,3.238236,5.593886,2.860000,3.250000,0.000000,0.000000,2.326205
0.020000,3.193735,5.641264,2.925000,3.250000,0.000000,0.000000,2.323682
0.020000,3.149337,5.688739,2.990000,3.250000,0.000000,0.000000,2.321858
0.020000,3.105010,5.736279,3.055000,3.250000,0.000000,0.000000,2.320730
0.020000,3.060720,5.783854,3.120000,3.250000,0.000000,0.000000,2.320294
0.020000,3.016434,5.831433,3.185000,3.250000,0.000000,0.000000,2.320551
0.020000,2.972119,5.878985,3.250000,3.250000,0.000000,0.000000,2.321500
0.020000,2.927743,5.926480,3.315000,3.250000,0.000000,0.000000,2.323144
0.020000,2.883272,5.973886,3.380000,3.250000,0.000000,0.000000,2.325486
0.020000,2.838674,6.021172,3.445000,3.250000,0.000000,0.000000,2.328531
0.020000,2.793915,6.068307,3.510000,3.250000,0.000000,0.000000,2.332284
0.020000,2.748973,6.115246,3.574985,3.248537,-0.073150,-3.657494,2.336753
0.020000,2.703839,6.161933,3.639922,3.245104,-0.171635,-4.924242,2.341941
0.020000,2.658508,6.208305,3.704770,3.239702,-0.270120,-4.924242,2.347854
0.020000,2.612977,6.254301,3.769490,3.232330,-0.368604,-4.924242,2.354496
0.020000,2.567244,6.299859,3.834043,3.222988,-0.467089,-4.924242,2.361868
0.020000,2.521306,6.344917,3.898390,3.211677,-0.565574,-4.924242,2.369972
0.020000,2.475166,6.389414,3.962491,3.198395,-0.664059,-4.924242,2.378809
0.020000,2.428825,6.433288,4.026306,3.183145,-0.762544,-4.924242,2.388377
0.020000,2.382290,6.476478,4.089797,3.165924,-0.861029,-4.924242,2.398672
0.020000,2.335566,6.518926,4.152923,3.146734,-0.959514,-4.924242,2.409689
0.020000,2.288664,6.560571,4.215646,3.125574,-1.057998,-4.924242,2.421419
0.020000,2.241597,6.601357,4.277927,3.102444,-1.156483,-4.924242,2.433852
0.020000,2.194381,6.641227,4.339725,3.077345,-1.254968,-4.924242,2.446972
0.020000,2.147036,6.680127,4.401001,3.050276,-1.353453,-4.924242,2.460763
0.020000,2.099586,6.718004,4.461716,3.021237,-1.451938,-4.924242,2.475202
0.020000,2.052056,6.754810,4.521830,2.990228,-1.550423,-4.924242,2.490264
0.020000,2.004479,6.790498,4.581305,2.957250,-1.648907,-4.924242,2.505919
0.020000,1.956889,6.825024,4.640101,2.922302,-1.747392,-4.924242,2.522131
0.020000,1.909326,6.858349,4.698178,2.885385,-1.845877,-4.924242,2.538862
0.020000,1.861832,6.890437,4.755496,2.846498,-1.944362,-4.924242,2.556068
0.020000,1.814454,6.921259,4.812018,2.805641,-2.042847,-4.924242,2.573700
0.020000,1.767245,6.950787,4.867702,2.762814,-2.141332,-4.924242,2.591708
0.020000,1.720258,6.979002,4.922511,2.718018,-2.239817,-4.924242,2.610033
0.020000,1.673551,7.005888,4.976403,2.671252,-2.338301,-4.924242,2.628617
0.020000,1.627187,7.031436,5.029341,2.622516,-2.436786,-4.924242,2.647397
0.020000,1.581229,7.055641,5.081284,2.571811,-2.535271,-4.924242,2.666308
0.020000,1.535745,7.078508,5.132194,2.519135,-2.633756,-4.924242,2.685283
0.020000,1.490803,7.100043,5.182030,2.464491,-2.732241,-4.924242,2.704256
0.020000,1.446473,7.120262,5.230754,2.407876,-2.830726,-4.924242,2.723158
0.020000,1.402827,7.139184,5.278325,2.349292,-2.929210,-4.924242,2.741924
0.020000,1.359924,7.156840,5.324720,2.290201,-2.954545,-1.266748,2.760492
0.020000,1.317803,7.173272,5.369933,2.231110,-2.954545,0.000000,2.778816
0.020000,1.276499,7.188526,5.413965,2.172019,-2.954545,-0.000000,2.796850
0.020000,1.236045,7.202650,5.456814,2.112928,-2.954545,0.000000,2.814554
0.020000,1.196472,7.215693,5.498482,2.053837,-2.954545,0.000000,2.831893
0.020000,1.157810,7.227705,5.538968,1.994746,-2.954545,-0.000000,2.848833
0.020000,1.120086,7.238737,5.578272,1.935656,-2.954545,0.000000,2.865345
0.020000,1.083327,7.248840,5.616394,1.876565,-2.954545,0.000000,2.881404
0.020000,1.047558,7.258065,5.653334,1.817474,-2.954545,-0.000000,2.896989
0.020000,1.012800,7.266462,5.689093,1.758383,-2.954545,-0.000000,2.912081
0.020000,0.979073,7.274083,5.723670,1.699292,-2.954545,0.000000,2.926665
0.020000,0.946398,7.280975,5.757065,1.640201,-2.954545,0.000000,2.940730
0.020000,0.914790,7.287188,5.789278,1.581110,-2.954545,0.000000,2.954266
0.020000,0.884265,7.292769,5.820309,1.522019,-2.954545,0.000000,2.967267
0.020000,0.854836,7.297763,5.850158,1.462928,-2.954545,0.000000,2.979730
0.020000,0.826516,7.302214,5.878826,1.403837,-2.954545,0.000000,2.991650
0.020000,0.799316,7.306165,5.906312,1.344746,-2.954545,-0.000000,3.003029
0.020000,0.773245,7.309657,5.932616,1.285656,-2.954545,0.000000,3.013867
0.020000,0.748311,7.312728,5.957738,1.226565,-2.954545,-0.000000,3.024166
0.020000,0.724522,7.315417,5.981679,1.167474,-2.954545,0.000000,3.033931
0.020000,0.701885,7.317758,6.004437,1.108383,-2.954545,0.000000,3.043164
0.020000,0.680403,7.319784,6.026014,1.049292,-2.954545,0.000000,3.051871
0.020000,0.660083,7.321529,6.046409,0.990201,-2.954545,0.000000,3.060057
0.020000,0.640928,7.323020,6.065622,0.931110,-2.954545,-0.000000,3.067729
0.020000,0.622941,7.324286,6.083653,0.872019,-2.954545,-0.000000,3.074891
0.020000,0.606111,7.325354,6.100517,0.814391,-2.881396,3.657494,3.081556
0.020000,0.590405,7.326249,6.116249,0.758733,-2.782911,4.924242,3.087743
0.020000,0.575787,7.326995,6.130886,0.705045,-2.684426,4.924242,3.093473
0.020000,0.562217,7.327613,6.144470,0.653326,-2.585941,4.924242,3.098767
0.020000,0.549658,7.328120,6.157039,0.603577,-2.487456,4.924242,3.103645
0.020000,0.538072,7.328534,6.168633,0.555797,-2.388971,4.924242,3.108127
0.020000,0.527419,7.328869,6.179291,0.509987,-2.290486,4.924242,3.112231
0.020000,0.517662,7.329137,6.189052,0.466147,-2.192002,4.924242,3.115977
0.020000,0.508760,7.329350,6.197956,0.424277,-2.093517,4.924242,3.119384
0.020000,0.500675,7.329517,6.206043,0.384376,-1.995032,4.924242,3.122468
0.020000,0.493368,7.329647,6.213351,0.346445,-1.896547,4.924242,3.125248
0.020000,0.486800,7.329746,6.219920,0.310484,-1.798062,4.924242,3.127740
0.020000,0.480930,7.329820,6.225790,0.276493,-1.699577,4.924242,3.129962
0.020000,0.475721,7.329876,6.231000,0.244471,-1.601093,4.924242,3.131930
0.020000,0.471132,7.329916,6.235589,0.214419,-1.502608,4.924242,3.133661
0.020000,0.467125,7.329945,6.239596,0.186336,-1.404123,4.924242,3.135170
0.020000,0.463659,7.329965,6.243062,0.160223,-1.305638,4.924242,3.136473
0.020000,0.460696,7.329979,6.246025,0.136080,-1.207153,4.924242,3.137586
0.020000,0.458196,7.329987,6.248525,0.113907,-1.108668,4.924242,3.138524
0.020000,0.456120,7.329993,6.250601,0.093703,-1.010183,4.924242,3.139302
0.020000,0.454429,7.329996,6.252292,0.075469,-0.911699,4.924242,3.139936
0.020000,0.453082,7.329998,6.253639,0.059205,-0.813214,4.924242,3.140440
0.020000,0.452041,7.329999,6.254680,0.044911,-0.714729,4.924242,3.140829
0.020000,0.451266,7.330000,6.255455,0.032586,-0.616244,4.924242,3.141119
0.020000,0.450718,7.330000,6.256003,0.022230,-0.517759,4.924242,3.141324
0.020000,0.450357,7.330000,6.256364,0.013845,-0.419274,4.924242,3.141459
0.020000,0.450144,7.330000,6.256577,0.007429,-0.320790,4.924242,3.141539
0.020000,0.450040,7.330000,6.256681,0.002983,-0.222305,4.924242,3.141578
0.020000,0.450005,7.330000,6.256716,0.000507,-0.123820,4.924242,3.141591
0.020000,0.450000,7.330000,6.256721,0.000000,-0.025335,4.924242,3.141593
0.020000,0.450000,7.330000,6.256721,0.000000,0.000000,1.266748,3.141593
