dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,7.180000,3.299985,0.000020,0.001970,0.098485,4.924242,4.712389
0.020000,7.180000,3.299907,0.000098,0.005909,0.196970,4.924242,4.712389
0.020000,7.180000,3.299729,0.000276,0.011818,0.295455,4.924242,4.712389
0.020000,7.180000,3.299414,0.000591,0.019697,0.393939,4.924242,4.712389
0.020000,7.180000,3.298922,0.001083,0.029545,0.492424,4.924242,4.712389
0.020000,7.180000,3.298213,0.001792,0.041364,0.590909,4.924242,4.712389
0.020000,7.180000,3.297247,0.002758,0.055152,0.689394,4.924242,4.712389
0.020000,7.180000,3.295987,0.004018,0.070909,0.787879,4.924242,4.712389
0.020000,7.180000,3.294391,0.005614,0.088636,0.886364,4.924242,4.712389
0.020000,7.180000,3.292422,0.007583,0.108333,0.984848,4.924242,4.712389
0.020000,7.180000,3.290038,0.009967,0.130000,1.083333,4.924242,4.712389
0.020000,7.180000,3.287202,0.012803,0.153636,1.181818,4.924242,4.712389
0.020000,7.180000,3.283873,0.016132,0.179242,1.280303,4.924242,4.712389
0.020000,7.180000,3.280013,0.019992,0.206818,1.378788,4.924242,4.712389
0.020000,7.180000,3.275581,0.024424,0.236364,1.477273,4.924242,4.712389
0.020000,7.180000,3.270538,0.029467,0.267879,1.575758,4.924242,4.712389
0.020000,7.180000,3.264846,0.035159,0.301364,1.674242,4.924242,4.712389
0.020000,7.180000,3.258464,0.041541,0.336818,1.772727,4.924242,4.712389
0.020000,7.180000,3.251353,0.048652,0.374242,1.871212,4.924242,4.712389
0.020000,7.180000,3.243475,0.056530,0.413636,1.969697,4.924242,4.712389
0.020000,7.180000,3.234788,0.065217,0.455000,2.068182,4.924242,4.712389
0.020000,7.180000,3.225255,0.074750,0.498333,2.166667,4.924242,4.712389
0.020000,7.180000,3.214835,0.085170,0.543636,2.265152,4.924242,4.712389
0.020000,7.180000,3.203490,0.096515,0.590909,2.363636,4.924242,4.712389
0.020000,7.180000,3.191179,0.108826,0.640152,2.462121,4.924242,4.712389
0.020000,7.180000,3.177864,0.122141,0.691364,2.560606,4.924242,4.712389
0.020000,7.180000,3.163505,0.136500,0.744545,2.659091,4.924242,4.712389
0.020000,7.180000,3.148063,0.151942,0.799697,2.757576,4.924242,4.712389
0.020000,7.180000,3.131497,0.168508,0.856818,2.856061,4.924242,4.712389
0.020000,7.180000,3.113770,0.186235,0.915909,2.954545,4.924242,4.712389
0.020000,7.180000,3.094861,0.205144,0.975000,2.954545,-0.000000,4.712389
0.020000,7.180000,3.074770,0.225235,1.034091,2.954545,0.000000,4.712389
0.020000,7.180000,3.053497,0.246508,1.093182,2.954545,-0.000000,4.712389
0.020000,7.180000,3.031043,0.268962,1.152273,2.954545,0.000000,4.712389
0.020000,7.180000,3.007407,0.292598,1.211364,2.954545,0.000000,4.712389
0.020000,7.180000,2.982588,0.317417,1.270455,2.954545,-0.000000,4.712389
0.020000,7.180000,2.956588,0.343417,1.329545,2.954545,0.000000,4.712389
0.020000,7.180000,2.929407,0.370598,1.388636,2.954545,-0.000000,4.712389
0.020000,7.180000,2.901043,0.398962,1.447727,2.954545,0.000000,4.712389
0.020000,7.180000,2.871497,0.428508,1.506818,2.954545,0.000000,4.712389
0.020000,7.180000,2.840770,0.459235,1.565909,2.954545,0.000000,4.712389
0.020000,7.180000,2.808861,0.491144,1.625000,2.954545,0.000000,4.712389
0.020000,7.179937,2.775844,0.524235,1.684091,2.954545,0.000000,4.707154
0.020000,7.179627,2.741573,0.558508,1.743182,2.954545,0.000000,4.699515
0.020000,7.179027,2.706124,0.593962,1.802273,2.954545,0.000000,4.691340
0.020000,7.178097,2.669499,0.630598,1.861364,2.954545,0.000000,4.682587
0.020000,7.176793,2.631704,0.668417,1.920455,2.954545,0.000000,4.673206
0.020000,7.175071,2.592742,0.707417,1.979545,2.954545,-0.000000,4.663146
0.020000,7.172878,2.552620,0.747598,2.038636,2.954545,-0.000000,4.652347
0.020000,7.170158,2.511346,0.788962,2.097727,2.954545,0.000000,4.640742
0.020000,7.166850,2.468930,0.831508,2.156818,2.954545,0.000000,4.628256
0.020000,7.162885,2.425383,0.875235,2.215909,2.954545,-0.000000,4.614804
0.020000,7.158188,2.380721,0.920144,2.275000,2.954545,0.000000,4.600293
0.020000,7.152676,2.334961,0.966235,2.334091,2.954545,0.000000,4.584614
0.020000,7.146258,2.288127,1.013508,2.393182,2.954545,-0.000000,4.567647
0.020000,7.138836,2.240265,1.061942,2.450303,2.856061,-4.924242,4.549265
0.020000,7.130306,2.191447,1.111500,2.505455,2.757576,-4.924242,4.529332
0.020000,7.120555,2.141755,1.162141,2.558636,2.659091,-4.924242,4.507699
0.020000,7.109462,2.091276,1.213826,2.609848,2.560606,-4.924242,4.484202
