dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,1.000038,2.000000,0.000040,0.003974,0.198688,9.934403,6.283185
0.020000,1.000197,2.000000,0.000199,0.011921,0.397376,9.934403,6.283185
0.020000,1.000554,2.000000,0.000556,0.023843,0.596064,9.934403,6.283185
0.020000,1.001190,2.000000,0.001192,0.039738,0.794752,9.934403,6.283185
0.020000,1.002184,2.000000,0.002186,0.059606,0.993440,9.934403,6.283185
0.020000,1.003614,2.000000,0.003616,0.083449,1.192128,9.934403,6.283185
0.020000,1.005561,2.000000,0.005563,0.111265,1.390816,9.934403,6.283185
0.020000,1.008104,2.000000,0.008106,0.143055,1.589505,9.934403,6.283185
0.020000,1.011323,2.000000,0.011325,0.178819,1.788193,9.934403,6.283185
0.020000,1.015297,2.000000,0.015299,0.218557,1.986881,9.934403,6.283185
0.020000,1.020105,2.000000,0.020107,0.262268,2.185569,9.934403,6.283185
0.020000,1.025827,2.000000,0.025829,0.309953,2.384257,9.934403,6.283185
0.020000,1.032543,2.000000,0.032545,0.361612,2.582945,9.934403,6.283185
0.020000,1.040332,2.000000,0.040334,0.417245,2.781633,9.934403,6.283185
0.020000,1.049273,2.000000,0.049275,0.476851,2.980321,9.934403,0.000000
0.020000,1.059406,2.000000,0.059408,0.536458,2.980321,0.000000,0.000000
0.020000,1.070731,2.000000,0.070733,0.596064,2.980321,-0.000000,0.000000
0.020000,1.083248,2.000000,0.083250,0.655671,2.980321,0.000000,0.000000
0.020000,1.096958,2.000000,0.096960,0.715277,2.980321,0.000000,0.000000
0.020000,1.111859,2.000000,0.111861,0.774883,2.980321,-0.000000,0.000000
0.020000,1.127953,2.000000,0.127955,0.834490,2.980321,0.000000,0.000000
0.020000,1.145239,2.000000,0.145241,0.894096,2.980321,0.000000,0.000000
0.020000,1.163717,2.000000,0.163719,0.953703,2.980321,0.000000,6.283185
0.020000,1.183387,2.000000,0.183389,1.013309,2.980321,0.000000,6.283185
0.020000,1.204196,2.000000,0.204251,1.072916,2.980321,0.000000,6.283185
0.020000,1.226251,2.000000,0.226306,1.132522,2.980321,-0.000000,6.283185
0.020000,1.249497,2.000000,0.249552,1.192128,2.980321,0.000000,6.283185
0.020000,1.273936,2.000000,0.273991,1.251735,2.980321,-0.000000,6.283185
0.020000,1.299567,2.000000,0.299622,1.311341,2.980321,0.000000,6.283185
0.020000,1.326389,2.000000,0.326444,1.370948,2.980321,-0.000000,6.283185
0.020000,1.354405,2.000000,0.354460,1.430554,2.980321,0.000000,6.283185
0.020000,1.383612,2.000000,0.383667,1.490160,2.980321,-0.000000,6.283185
0.020000,1.414011,2.000000,0.414066,1.549767,2.980321,0.000000,6.283185
0.020000,1.445602,2.000000,0.445657,1.609373,2.980321,0.000000,6.283185
