dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,6.660000,4.700015,0.000020,0.001970,0.098485,4.924242,1.570796
0.020000,6.660000,4.700093,0.000098,0.005909,0.196970,4.924242,1.570796
0.020000,6.660000,4.700271,0.000276,0.011818,0.295455,4.924242,1.570796
0.020000,6.660000,4.700586,0.000591,0.019697,0.393939,4.924242,1.570796
0.020000,6.660000,4.701078,0.001083,0.029545,0.492424,4.924242,1.570796
0.020000,6.660000,4.701787,0.001792,0.041364,0.590909,4.924242,1.570796
0.020000,6.660000,4.702753,0.002758,0.055152,0.689394,4.924242,1.570796
0.020000,6.660000,4.704013,0.004018,0.070909,0.787879,4.924242,1.570796
0.020000,6.660000,4.705609,0.005614,0.088636,0.886364,4.924242,1.570796
0.020000,6.660000,4.707578,0.007583,0.108333,0.984848,4.924242,1.570796
0.020000,6.660000,4.709962,0.009967,0.130000,1.083333,4.924242,1.570796
0.020000,6.660000,4.712798,0.012803,0.153636,1.181818,4.924242,1.570796
0.020000,6.660000,4.716127,0.016132,0.179242,1.280303,4.924242,1.570796
0.020000,6.660000,4.719987,0.019992,0.206818,1.378788,4.924242,1.570796
0.020000,6.660000,4.724419,0.024424,0.236364,1.477273,4.924242,1.570796
0.020000,6.660000,4.729462,0.029467,0.267879,1.575758,4.924242,1.570796
0.020000,6.660000,4.735154,0.035159,0.301364,1.674242,4.924242,1.570796
0.020000,6.660000,4.741536,0.041541,0.336818,1.772727,4.924242,1.570796
0.020000,6.660000,4.748647,0.048652,0.374242,1.871212,4.924242,1.570796
0.020000,6.660000,4.756525,0.056530,0.413636,1.969697,4.924242,1.570796
0.020000,6.660000,4.765212,0.065217,0.455000,2.068182,4.924242,1.570796
0.020000,6.660000,4.774745,0.074750,0.498333,2.166667,4.924242,1.570796
0.020000,6.660000,4.785165,0.085170,0.543636,2.265152,4.924242,1.570796
0.020000,6.660000,4.796510,0.096515,0.590909,2.363636,4.924242,1.570796
0.020000,6.660000,4.808821,0.108826,0.640152,2.462121,4.924242,1.570796
0.020000,6.660000,4.822136,0.122141,0.691364,2.560606,4.924242,1.570796
0.020000,6.660000,4.836495,0.136500,0.744545,2.659091,4.924242,1.570796
0.020000,6.660000,4.851937,0.151942,0.799697,2.757576,4.924242,1.570796
