dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,1.500000,4.000000,0.000020,0.001992,0.099611,4.980557,0.000002
0.020000,1.500058,4.000000,0.000100,0.005977,0.199222,4.980557,6.283180
0.020000,1.500237,4.000000,0.000279,0.011953,0.298833,4.980557,6.283165
0.020000,1.500556,4.000000,0.000598,0.019922,0.398445,4.980557,6.283137
0.020000,1.501054,4.000000,0.001096,0.029883,0.498056,4.980557,6.283095
0.020000,1.501771,4.000000,0.001813,0.041837,0.597667,4.980557,6.283033
0.020000,1.502747,4.000000,0.002789,0.055782,0.697278,4.980557,6.282949
0.020000,1.504022,3.999999,0.004064,0.071720,0.796889,4.980557,6.282839
0.020000,1.505636,3.999999,0.005678,0.089650,0.896500,4.980557,6.282701
0.020000,1.507628,3.999997,0.007670,0.109572,0.996111,4.980557,6.282530
0.020000,1.510039,3.999996,0.010081,0.131487,1.095723,4.980557,6.282323
0.020000,1.512908,3.999993,0.012949,0.155393,1.195334,4.980557,6.282078
0.020000,1.516275,3.999989,0.016316,0.181292,1.294945,4.980557,6.281790
0.020000,1.520179,3.999983,0.020221,0.209183,1.394556,4.980557,6.281457
0.020000,1.524662,3.999974,0.024704,0.239067,1.494167,4.980557,6.281075
0.020000,1.529762,3.999962,0.029804,0.270942,1.593778,4.980557,6.280642
0.020000,1.535519,3.999946,0.035561,0.304810,1.693390,4.980557,6.280154
0.020000,1.541974,3.999925,0.042016,0.340670,1.793001,4.980557,6.279608
0.020000,1.549166,3.999897,0.049208,0.378522,1.892612,4.980557,6.279003
0.020000,1.557135,3.999861,0.057177,0.418367,1.992223,4.980557,6.278334
0.020000,1.565920,3.999815,0.065963,0.460204,2.091834,4.980557,6.277599
0.020000,1.575563,3.999757,0.075605,0.504032,2.191445,4.980557,6.276797
0.020000,1.586101,3.999685,0.086144,0.549854,2.291056,4.980557,6.275924
0.020000,1.597576,3.999597,0.097619,0.597667,2.390668,4.980557,6.274979
0.020000,1.610027,3.999488,0.110070,0.647472,2.490279,4.980557,6.273959
0.020000,1.623494,3.999356,0.123538,0.699270,2.589890,4.980557,6.272863
0.020000,1.638016,3.999198,0.138061,0.753060,2.689501,4.980557,6.271690
0.020000,1.653634,3.999009,0.153680,0.808843,2.789112,4.980557,6.270437
0.020000,1.670387,3.998784,0.170435,0.866617,2.888723,4.980557,6.269104
0.020000,1.688315,3.998519,0.188365,0.926384,2.988334,4.980557,6.267691
0.020000,1.707438,3.998208,0.207490,0.986150,2.988334,0.000000,6.266197
0.020000,1.727755,3.997847,0.227811,1.045917,2.988334,0.000000,6.264627
