dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,5.660000,5.750000,0.000020,0.001970,0.098485,4.924242,3.141611
0.020000,5.659970,5.750000,0.000098,0.005909,0.196970,4.924242,3.141581
0.020000,5.659793,5.750000,0.000276,0.011818,0.295455,4.924242,3.141515
0.020000,5.659477,5.750000,0.000591,0.019697,0.393939,4.924242,3.141397
0.020000,5.658985,5.750000,0.001083,0.029545,0.492424,4.924242,3.141213
0.020000,5.658276,5.750001,0.001792,0.041364,0.590909,4.924242,3.140948
0.020000,5.657311,5.750001,0.002758,0.055152,0.689394,4.924242,3.140587
0.020000,5.656050,5.750003,0.004018,0.070909,0.787879,4.924242,3.140116
0.020000,5.654455,5.750006,0.005614,0.088636,0.886364,4.924242,3.139518
0.020000,5.652485,5.750011,0.007583,0.108333,0.984848,4.924242,3.138781
0.020000,5.650102,5.750018,0.009967,0.130000,1.083333,4.924242,3.137888
0.020000,5.647265,5.750030,0.012803,0.153636,1.181818,4.924242,3.136824
0.020000,5.643937,5.750048,0.016132,0.179242,1.280303,4.924242,3.135574
0.020000,5.640076,5.750074,0.019992,0.206818,1.378788,4.924242,3.134122
0.020000,5.635644,5.750111,0.024424,0.236364,1.477273,4.924242,3.132454
0.020000,5.630602,5.750162,0.029467,0.267879,1.575758,4.924242,3.130553
0.020000,5.624910,5.750231,0.035159,0.301364,1.674242,4.924242,3.128404
0.020000,5.618529,5.750323,0.041541,0.336818,1.772727,4.924242,3.125989
0.020000,5.611420,5.750443,0.048652,0.374242,1.871212,4.924242,3.123293
0.020000,5.603542,5.750599,0.056530,0.413636,1.969697,4.924242,3.120299
0.020000,5.594858,5.750799,0.065217,0.455000,2.068182,4.924242,3.116989
0.020000,5.585328,5.751051,0.074750,0.498333,2.166667,4.924242,3.113347
0.020000,5.574913,5.751366,0.085170,0.543636,2.265152,4.924242,3.109354
0.020000,5.563575,5.751756,0.096515,0.590909,2.363636,4.924242,3.104993
