dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,5.660000,4.440000,0.000020,0.001964,0.098216,4.910804,3.141604
0.020000,5.659954,4.440000,0.000098,0.005893,0.196432,4.910804,3.141576
0.020000,5.659777,4.440000,0.000275,0.011786,0.294648,4.910804,3.141515
0.020000,5.659463,4.440000,0.000589,0.019643,0.392864,4.910804,3.141405
0.020000,5.658971,4.440000,0.001080,0.029465,0.491080,4.910804,3.141234
0.020000,5.658264,4.440001,0.001788,0.041251,0.589296,4.910804,3.140988
0.020000,5.657302,4.440001,0.002750,0.055001,0.687512,4.910804,3.140652
0.020000,5.656045,4.440003,0.004007,0.070716,0.785729,4.910804,3.140214
0.020000,5.654454,4.440005,0.005598,0.088394,0.883945,4.910804,3.139660
0.020000,5.652489,4.440010,0.007563,0.108038,0.982161,4.910804,3.138975
0.020000,5.650112,4.440017,0.009939,0.129645,1.080377,4.910804,3.138147
0.020000,5.647284,4.440028,0.012768,0.153217,1.178593,4.910804,3.137162
0.020000,5.643964,4.440045,0.016088,0.178753,1.276809,4.910804,3.136005
0.020000,5.640114,4.440069,0.019938,0.206254,1.375025,4.910804,3.134664
0.020000,5.635695,4.440103,0.024358,0.235719,1.473241,4.910804,3.133126
0.020000,5.630666,4.440150,0.029386,0.267148,1.571457,4.910804,3.131375
0.020000,5.624990,4.440214,0.035063,0.300541,1.669673,4.910804,3.129399
0.020000,5.618626,4.440298,0.041428,0.335899,1.767889,4.910804,3.127185
0.020000,5.611535,4.440409,0.048519,0.373221,1.866105,4.910804,3.124719
0.020000,5.603679,4.440552,0.056376,0.412507,1.964321,4.910804,3.121988
0.020000,5.595019,4.440735,0.065039,0.453758,2.062537,4.910804,3.118979
0.020000,5.585514,4.440966,0.074546,0.496973,2.160754,4.910804,3.115679
0.020000,5.575127,4.441254,0.084937,0.542153,2.258970,4.910804,3.112074
0.020000,5.563818,4.441610,0.096252,0.589296,2.357186,4.910804,3.108154
0.020000,5.551549,4.442046,0.108529,0.638404,2.455402,4.910804,3.103904
0.020000,5.538281,4.442577,0.121808,0.689477,2.553618,4.910804,3.099314
0.020000,5.523975,4.443218,0.136127,0.742513,2.651834,4.910804,3.094372
0.020000,5.508594,4.443986,0.151528,0.797514,2.750050,4.910804,3.089066
0.020000,5.492099,4.444900,0.168048,0.854480,2.848266,4.910804,3.083386
0.020000,5.474454,4.445982,0.185727,0.913409,2.946482,4.910804,3.077323
0.020000,5.455639,4.447254,0.204584,0.972339,2.946482,0.000000,3.070873
0.020000,5.435658,4.448738,0.224620,1.031269,2.946482,-0.000000,3.064042
0.020000,5.414513,4.450458,0.245835,1.090198,2.946482,0.000000,3.056836
0.020000,5.392208,4.452438,0.268228,1.149128,2.946482,-0.000000,3.049261
0.020000,5.368745,4.454704,0.291800,1.208058,2.946482,0.000000,3.041325
0.020000,5.344130,4.457284,0.316550,1.266987,2.946482,0.000000,3.033036
0.020000,5.318366,4.460205,0.342479,1.325917,2.946482,0.000000,3.024404
0.020000,5.291459,4.463495,0.369587,1.384847,2.946482,0.000000,3.015440
0.020000,5.263414,4.467184,0.397873,1.443776,2.946482,-0.000000,3.006156
0.020000,5.234239,4.471303,0.427338,1.502706,2.946482,0.000000,2.996565
0.020000,5.203939,4.475881,0.457982,1.561636,2.946482,0.000000,2.986683
